prefix,resource,entry-number,organisation,reference,entity
local-nature-reserve,,,government-organisation:PB202,TL067488,45250459
local-nature-reserve,,,government-organisation:PB202,TQ806964,45250460
local-nature-reserve,,,government-organisation:PB202,SJ853422,45250461
local-nature-reserve,,,government-organisation:PB202,SK060716,45250462
local-nature-reserve,,,government-organisation:PB202,NZ301330,45250463
local-nature-reserve,,,government-organisation:PB202,TQ777097,45250464
local-nature-reserve,,,government-organisation:PB202,SY111909,45250465
local-nature-reserve,,,government-organisation:PB202,SK494957,45250466
local-nature-reserve,,,government-organisation:PB202,TQ218707,45250467
local-nature-reserve,,,government-organisation:PB202,SE421155,45250468
local-nature-reserve,,,government-organisation:PB202,TA252703,45250469
local-nature-reserve,,,government-organisation:PB202,NZ546163,45250470
local-nature-reserve,,,government-organisation:PB202,TR244373,45250471
local-nature-reserve,,,government-organisation:PB202,ST608604,45250472
local-nature-reserve,,,government-organisation:PB202,TQ479714,45250473
local-nature-reserve,,,government-organisation:PB202,SK495324,45250474
local-nature-reserve,,,government-organisation:PB202,SU821550,45250475
local-nature-reserve,,,government-organisation:PB202,TL055359,45250476
local-nature-reserve,,,government-organisation:PB202,TL023348,45250477
local-nature-reserve,,,government-organisation:PB202,SD739279,45250478
local-nature-reserve,,,government-organisation:PB202,TQ315605,45250479
local-nature-reserve,,,government-organisation:PB202,TQ055865,45250480
local-nature-reserve,,,government-organisation:PB202,SE014888,45250481
local-nature-reserve,,,government-organisation:PB202,SS514326,45250482
local-nature-reserve,,,government-organisation:PB202,SO869558,45250483
local-nature-reserve,,,government-organisation:PB202,TL786295,45250484
local-nature-reserve,,,government-organisation:PB202,SK566067,45250485
local-nature-reserve,,,government-organisation:PB202,SK000846,45250486
local-nature-reserve,,,government-organisation:PB202,SD570315,45250487
local-nature-reserve,,,government-organisation:PB202,NY953975,45250488
local-nature-reserve,,,government-organisation:PB202,ST214255,45250489
local-nature-reserve,,,government-organisation:PB202,SE884106,45250490
local-nature-reserve,,,government-organisation:PB202,TQ196878,45250491
local-nature-reserve,,,government-organisation:PB202,NZ382598,45250492
local-nature-reserve,,,government-organisation:PB202,TL240022,45250493
local-nature-reserve,,,government-organisation:PB202,ST232290,45250494
local-nature-reserve,,,government-organisation:PB202,TL090261,45250495
local-nature-reserve,,,government-organisation:PB202,SP322916,45250496
local-nature-reserve,,,government-organisation:PB202,TL702024,45250497
local-nature-reserve,,,government-organisation:PB202,SJ841889,45250498
local-nature-reserve,,,government-organisation:PB202,SK626426,45250499
local-nature-reserve,,,government-organisation:PB202,SK625427,45250500
local-nature-reserve,,,government-organisation:PB202,NZ294128,45250501
local-nature-reserve,,,government-organisation:PB202,TQ313861,45250502
local-nature-reserve,,,government-organisation:PB202,SP882685,45250503
local-nature-reserve,,,government-organisation:PB202,SK364840,45250504
local-nature-reserve,,,government-organisation:PB202,SE131165,45250505
local-nature-reserve,,,government-organisation:PB202,SD941040,45250506
local-nature-reserve,,,government-organisation:PB202,SU894931,45250507
local-nature-reserve,,,government-organisation:PB202,ST018129,45250508
local-nature-reserve,,,government-organisation:PB202,SD916235,45250509
local-nature-reserve,,,government-organisation:PB202,ST593816,45250510
local-nature-reserve,,,government-organisation:PB202,SP046936,45250511
local-nature-reserve,,,government-organisation:PB202,ST666672,45250512
local-nature-reserve,,,government-organisation:PB202,NZ354714,45250513
local-nature-reserve,,,government-organisation:PB202,TL434088,45250514
local-nature-reserve,,,government-organisation:PB202,SP043989,45250515
local-nature-reserve,,,government-organisation:PB202,SU888709,45250516
local-nature-reserve,,,government-organisation:PB202,SU716025,45250517
local-nature-reserve,,,government-organisation:PB202,SU942817,45250518
local-nature-reserve,,,government-organisation:PB202,TA019258,45250519
local-nature-reserve,,,government-organisation:PB202,SK620049,45250520
local-nature-reserve,,,government-organisation:PB202,SO858781,45250521
local-nature-reserve,,,government-organisation:PB202,SJ987944,45250522
local-nature-reserve,,,government-organisation:PB202,ST054248,45250523
local-nature-reserve,,,government-organisation:PB202,TQ381616,45250524
local-nature-reserve,,,government-organisation:PB202,TQ636958,45250525
local-nature-reserve,,,government-organisation:PB202,NZ358586,45250526
local-nature-reserve,,,government-organisation:PB202,TQ534843,45250527
local-nature-reserve,,,government-organisation:PB202,TQ182062,45250528
local-nature-reserve,,,government-organisation:PB202,TM284317,45250529
local-nature-reserve,,,government-organisation:PB202,NZ277763,45250530
local-nature-reserve,,,government-organisation:PB202,SD841648,45250531
local-nature-reserve,,,government-organisation:PB202,SK580865,45250532
local-nature-reserve,,,government-organisation:PB202,SO831547,45250533
local-nature-reserve,,,government-organisation:PB202,TL246182,45250534
local-nature-reserve,,,government-organisation:PB202,TL365699,45250535
local-nature-reserve,,,government-organisation:PB202,TF071447,45250536
local-nature-reserve,,,government-organisation:PB202,TQ778119,45250537
local-nature-reserve,,,government-organisation:PB202,TG214055,45250538
local-nature-reserve,,,government-organisation:PB202,TL059382,45250539
local-nature-reserve,,,government-organisation:PB202,SK549619,45250540
local-nature-reserve,,,government-organisation:PB202,SK026127,45250541
local-nature-reserve,,,government-organisation:PB202,SU703119,45250542
local-nature-reserve,,,government-organisation:PB202,SD880151,45250543
local-nature-reserve,,,government-organisation:PB202,SP309787,45250544
local-nature-reserve,,,government-organisation:PB202,SU829652,45250545
local-nature-reserve,,,government-organisation:PB202,SZ142931,45250546
local-nature-reserve,,,government-organisation:PB202,SJ316376,45250547
local-nature-reserve,,,government-organisation:PB202,TQ174471,45250548
local-nature-reserve,,,government-organisation:PB202,TR125553,45250549
local-nature-reserve,,,government-organisation:PB202,TL281965,45250550
local-nature-reserve,,,government-organisation:PB202,SU783729,45250551
local-nature-reserve,,,government-organisation:PB202,TQ363803,45250552
local-nature-reserve,,,government-organisation:PB202,ST547791,45250553
local-nature-reserve,,,government-organisation:PB202,NZ393644,45250554
local-nature-reserve,,,government-organisation:PB202,SJ649720,45250555
local-nature-reserve,,,government-organisation:PB202,SJ863910,45250556
local-nature-reserve,,,government-organisation:PB202,NZ127665,45250557
local-nature-reserve,,,government-organisation:PB202,SK011125,45250558
local-nature-reserve,,,government-organisation:PB202,SE301703,45250559
local-nature-reserve,,,government-organisation:PB202,SJ490748,45250560
local-nature-reserve,,,government-organisation:PB202,SU849219,45250561
local-nature-reserve,,,government-organisation:PB202,TQ167757,45250562
local-nature-reserve,,,government-organisation:PB202,TQ119844,45250563
local-nature-reserve,,,government-organisation:PB202,SP338653,45250564
local-nature-reserve,,,government-organisation:PB202,TM531932,45250565
local-nature-reserve,,,government-organisation:PB202,TQ217773,45250566
local-nature-reserve,,,government-organisation:PB202,SU026000,45250567
local-nature-reserve,,,government-organisation:PB202,TL161150,45250568
local-nature-reserve,,,government-organisation:PB202,SJ905547,45250569
local-nature-reserve,,,government-organisation:PB202,TQ475210,45250570
local-nature-reserve,,,government-organisation:PB202,SZ167911,45250571
local-nature-reserve,,,government-organisation:PB202,TL182407,45250572
local-nature-reserve,,,government-organisation:PB202,SP379769,45250573
local-nature-reserve,,,government-organisation:PB202,SJ947845,45250574
local-nature-reserve,,,government-organisation:PB202,SY476928,45250575
local-nature-reserve,,,government-organisation:PB202,SE037279,45250576
local-nature-reserve,,,government-organisation:PB202,SX863720,45250577
local-nature-reserve,,,government-organisation:PB202,SU069837,45250578
local-nature-reserve,,,government-organisation:PB202,SZ454987,45250579
local-nature-reserve,,,government-organisation:PB202,TQ480784,45250580
local-nature-reserve,,,government-organisation:PB202,SE424274,45250581
local-nature-reserve,,,government-organisation:PB202,TQ802637,45250582
local-nature-reserve,,,government-organisation:PB202,SD733088,45250583
local-nature-reserve,,,government-organisation:PB202,TF159010,45250584
local-nature-reserve,,,government-organisation:PB202,TQ151853,45250585
local-nature-reserve,,,government-organisation:PB202,TQ685818,45250586
local-nature-reserve,,,government-organisation:PB202,SU476622,45250587
local-nature-reserve,,,government-organisation:PB202,SJ260820,45250588
local-nature-reserve,,,government-organisation:PB202,NZ345485,45250589
local-nature-reserve,,,government-organisation:PB202,SD567126,45250590
local-nature-reserve,,,government-organisation:PB202,TQ445623,45250591
local-nature-reserve,,,government-organisation:PB202,SP176767,45250592
local-nature-reserve,,,government-organisation:PB202,SU856703,45250593
local-nature-reserve,,,government-organisation:PB202,TQ436679,45250594
local-nature-reserve,,,government-organisation:PB202,TL972248,45250595
local-nature-reserve,,,government-organisation:PB202,SP289786,45250596
local-nature-reserve,,,government-organisation:PB202,NZ562149,45250597
local-nature-reserve,,,government-organisation:PB202,SU525093,45250598
local-nature-reserve,,,government-organisation:PB202,TR302418,45250599
local-nature-reserve,,,government-organisation:PB202,SJ882936,45250600
local-nature-reserve,,,government-organisation:PB202,TR192485,45250601
local-nature-reserve,,,government-organisation:PB202,TQ118708,45250602
local-nature-reserve,,,government-organisation:PB202,TQ807954,45250603
local-nature-reserve,,,government-organisation:PB202,SP297729,45250604
local-nature-reserve,,,government-organisation:PB202,ST760659,45250605
local-nature-reserve,,,government-organisation:PB202,NZ452406,45250606
local-nature-reserve,,,government-organisation:PB202,SJ652096,45250607
local-nature-reserve,,,government-organisation:PB202,TQ416945,45250608
local-nature-reserve,,,government-organisation:PB202,TM547959,45250609
local-nature-reserve,,,government-organisation:PB202,TM540959,45250610
local-nature-reserve,,,government-organisation:PB202,SU750725,45250611
local-nature-reserve,,,government-organisation:PB202,TQ593407,45250612
local-nature-reserve,,,government-organisation:PB202,SJ191873,45250613
local-nature-reserve,,,government-organisation:PB202,ST636041,45250614
local-nature-reserve,,,government-organisation:PB202,SS447272,45250615
local-nature-reserve,,,government-organisation:PB202,SD817020,45250616
local-nature-reserve,,,government-organisation:PB202,SK229015,45250617
local-nature-reserve,,,government-organisation:PB202,SK613289,45250618
local-nature-reserve,,,government-organisation:PB202,SJ834811,45250619
local-nature-reserve,,,government-organisation:PB202,TQ675797,45250620
local-nature-reserve,,,government-organisation:PB202,TQ387441,45250621
local-nature-reserve,,,government-organisation:PB202,SP803638,45250622
local-nature-reserve,,,government-organisation:PB202,SU779280,45250623
local-nature-reserve,,,government-organisation:PB202,SU738016,45250624
local-nature-reserve,,,government-organisation:PB202,SW587413,45250625
local-nature-reserve,,,government-organisation:PB202,SW578410,45250626
local-nature-reserve,,,government-organisation:PB202,NZ275818,45250627
local-nature-reserve,,,government-organisation:PB202,SO802777,45250628
local-nature-reserve,,,government-organisation:PB202,SK105004,45250629
local-nature-reserve,,,government-organisation:PB202,TQ423559,45250630
local-nature-reserve,,,government-organisation:PB202,TL047510,45250631
local-nature-reserve,,,government-organisation:PB202,SD623911,45250632
local-nature-reserve,,,government-organisation:PB202,SX243536,45250633
local-nature-reserve,,,government-organisation:PB202,SP978751,45250634
local-nature-reserve,,,government-organisation:PB202,SK506376,45250635
local-nature-reserve,,,government-organisation:PB202,SP156878,45250636
local-nature-reserve,,,government-organisation:PB202,NY385577,45250637
local-nature-reserve,,,government-organisation:PB202,NZ483187,45250638
local-nature-reserve,,,government-organisation:PB202,TG248087,45250639
local-nature-reserve,,,government-organisation:PB202,SU777279,45250640
local-nature-reserve,,,government-organisation:PB202,TF885170,45250641
local-nature-reserve,,,government-organisation:PB202,SU488089,45250642
local-nature-reserve,,,government-organisation:PB202,TQ095486,45250643
local-nature-reserve,,,government-organisation:PB202,TQ157959,45250644
local-nature-reserve,,,government-organisation:PB202,SP769631,45250645
local-nature-reserve,,,government-organisation:PB202,SD561322,45250646
local-nature-reserve,,,government-organisation:PB202,SS532478,45250647
local-nature-reserve,,,government-organisation:PB202,TL983254,45250648
local-nature-reserve,,,government-organisation:PB202,SP865871,45250649
local-nature-reserve,,,government-organisation:PB202,SO827817,45250650
local-nature-reserve,,,government-organisation:PB202,TQ144827,45250651
local-nature-reserve,,,government-organisation:PB202,TL524834,45250652
local-nature-reserve,,,government-organisation:PB202,SO280428,45250653
local-nature-reserve,,,government-organisation:PB202,TL199632,45250654
local-nature-reserve,,,government-organisation:PB202,NZ340374,45250655
local-nature-reserve,,,government-organisation:PB202,SJ672037,45250656
local-nature-reserve,,,government-organisation:PB202,NZ720177,45250657
local-nature-reserve,,,government-organisation:PB202,TL463592,45250658
local-nature-reserve,,,government-organisation:PB202,SX873724,45250659
local-nature-reserve,,,government-organisation:PB202,TQ475919,45250660
local-nature-reserve,,,government-organisation:PB202,SJ484849,45250661
local-nature-reserve,,,government-organisation:PB202,SK017438,45250662
local-nature-reserve,,,government-organisation:PB202,SO804703,45250663
local-nature-reserve,,,government-organisation:PB202,TF965376,45250664
local-nature-reserve,,,government-organisation:PB202,SE582503,45250665
local-nature-reserve,,,government-organisation:PB202,TQ832917,45250666
local-nature-reserve,,,government-organisation:PB202,SU430226,45250667
local-nature-reserve,,,government-organisation:PB202,SK238042,45250668
local-nature-reserve,,,government-organisation:PB202,SK071479,45250669
local-nature-reserve,,,government-organisation:PB202,TQ207639,45250670
local-nature-reserve,,,government-organisation:PB202,TQ205669,45250671
local-nature-reserve,,,government-organisation:PB202,SJ926233,45250672
local-nature-reserve,,,government-organisation:PB202,SP745625,45250673
local-nature-reserve,,,government-organisation:PB202,SJ943234,45250674
local-nature-reserve,,,government-organisation:PB202,TF072460,45250675
local-nature-reserve,,,government-organisation:PB202,SD846376,45250676
local-nature-reserve,,,government-organisation:PB202,TQ153788,45250677
local-nature-reserve,,,government-organisation:PB202,SU781653,45250678
local-nature-reserve,,,government-organisation:PB202,SD480250,45250679
local-nature-reserve,,,government-organisation:PB202,SP373679,45250680
local-nature-reserve,,,government-organisation:PB202,SD661053,45250681
local-nature-reserve,,,government-organisation:PB202,SK495449,45250682
local-nature-reserve,,,government-organisation:PB202,SK573141,45250683
local-nature-reserve,,,government-organisation:PB202,SY980907,45250684
local-nature-reserve,,,government-organisation:PB202,TQ184718,45250685
local-nature-reserve,,,government-organisation:PB202,TQ166719,45250686
local-nature-reserve,,,government-organisation:PB202,SK398514,45250687
local-nature-reserve,,,government-organisation:PB202,SJ901858,45250688
local-nature-reserve,,,government-organisation:PB202,SJ894500,45250689
local-nature-reserve,,,government-organisation:PB202,TM216176,45250690
local-nature-reserve,,,government-organisation:PB202,TL045402,45250691
local-nature-reserve,,,government-organisation:PB202,SZ067960,45250692
local-nature-reserve,,,government-organisation:PB202,SK540045,45250693
local-nature-reserve,,,government-organisation:PB202,SD782130,45250694
local-nature-reserve,,,government-organisation:PB202,SP493198,45250695
local-nature-reserve,,,government-organisation:PB202,SX474651,45250696
local-nature-reserve,,,government-organisation:PB202,SU681733,45250697
local-nature-reserve,,,government-organisation:PB202,SD611032,45250698
local-nature-reserve,,,government-organisation:PB202,NZ283450,45250699
local-nature-reserve,,,government-organisation:PB202,NZ420206,45250700
local-nature-reserve,,,government-organisation:PB202,TL453117,45250701
local-nature-reserve,,,government-organisation:PB202,NZ181534,45250702
local-nature-reserve,,,government-organisation:PB202,SD817083,45250703
local-nature-reserve,,,government-organisation:PB202,SJ912999,45250704
local-nature-reserve,,,government-organisation:PB202,SU496076,45250705
local-nature-reserve,,,government-organisation:PB202,SU528065,45250706
local-nature-reserve,,,government-organisation:PB202,SY155951,45250707
local-nature-reserve,,,government-organisation:PB202,TG299329,45250708
local-nature-reserve,,,government-organisation:PB202,SE227208,45250709
local-nature-reserve,,,government-organisation:PB202,TQ258718,45250710
local-nature-reserve,,,government-organisation:PB202,SD806325,45250711
local-nature-reserve,,,government-organisation:PB202,SK311907,45250712
local-nature-reserve,,,government-organisation:PB202,SP960569,45250713
local-nature-reserve,,,government-organisation:PB202,NZ475366,45250714
local-nature-reserve,,,government-organisation:PB202,NZ495361,45250715
local-nature-reserve,,,government-organisation:PB202,SU799180,45250716
local-nature-reserve,,,government-organisation:PB202,SO823707,45250717
local-nature-reserve,,,government-organisation:PB202,NZ391655,45250718
local-nature-reserve,,,government-organisation:PB202,SP053944,45250719
local-nature-reserve,,,government-organisation:PB202,SD539782,45250720
local-nature-reserve,,,government-organisation:PB202,SU804693,45250721
local-nature-reserve,,,government-organisation:PB202,SU918903,45250722
local-nature-reserve,,,government-organisation:PB202,SY230919,45250723
local-nature-reserve,,,government-organisation:PB202,SK605008,45250724
local-nature-reserve,,,government-organisation:PB202,SD958013,45250725
local-nature-reserve,,,government-organisation:PB202,SP300727,45250726
local-nature-reserve,,,government-organisation:PB202,NZ172520,45250727
local-nature-reserve,,,government-organisation:PB202,SP621997,45250728
local-nature-reserve,,,government-organisation:PB202,SZ046892,45250729
local-nature-reserve,,,government-organisation:PB202,SP547058,45250730
local-nature-reserve,,,government-organisation:PB202,SZ322926,45250731
local-nature-reserve,,,government-organisation:PB202,SU859307,45250732
local-nature-reserve,,,government-organisation:PB202,SO879556,45250733
local-nature-reserve,,,government-organisation:PB202,SD311306,45250734
local-nature-reserve,,,government-organisation:PB202,SP551071,45250735
local-nature-reserve,,,government-organisation:PB202,NX996260,45250736
local-nature-reserve,,,government-organisation:PB202,SK531403,45250737
local-nature-reserve,,,government-organisation:PB202,NZ331748,45250738
local-nature-reserve,,,government-organisation:PB202,TQ439978,45250739
local-nature-reserve,,,government-organisation:PB202,SU494051,45250740
local-nature-reserve,,,government-organisation:PB202,SE320543,45250741
local-nature-reserve,,,government-organisation:PB202,SD872082,45250742
local-nature-reserve,,,government-organisation:PB202,NZ446419,45250743
local-nature-reserve,,,government-organisation:PB202,SO880544,45250744
local-nature-reserve,,,government-organisation:PB202,TQ192627,45250745
local-nature-reserve,,,government-organisation:PB202,ST656798,45250746
local-nature-reserve,,,government-organisation:PB202,SK553444,45250747
local-nature-reserve,,,government-organisation:PB202,SE930438,45250748
local-nature-reserve,,,government-organisation:PB202,SJ930931,45250749
local-nature-reserve,,,government-organisation:PB202,SJ969549,45250750
local-nature-reserve,,,government-organisation:PB202,TQ860924,45250751
local-nature-reserve,,,government-organisation:PB202,SU749710,45250752
local-nature-reserve,,,government-organisation:PB202,NZ312132,45250753
local-nature-reserve,,,government-organisation:PB202,TL727823,45250754
local-nature-reserve,,,government-organisation:PB202,SK549916,45250755
local-nature-reserve,,,government-organisation:PB202,SJ868459,45250756
local-nature-reserve,,,government-organisation:PB202,SZ014940,45250757
local-nature-reserve,,,government-organisation:PB202,SE625004,45250758
local-nature-reserve,,,government-organisation:PB202,SU649696,45250759
local-nature-reserve,,,government-organisation:PB202,TQ968458,45250760
local-nature-reserve,,,government-organisation:PB202,SU888517,45250761
local-nature-reserve,,,government-organisation:PB202,SP161784,45250762
local-nature-reserve,,,government-organisation:PB202,SU501114,45250763
local-nature-reserve,,,government-organisation:PB202,SK499341,45250764
local-nature-reserve,,,government-organisation:PB202,SJ939938,45250765
local-nature-reserve,,,government-organisation:PB202,NZ221717,45250766
local-nature-reserve,,,government-organisation:PB202,TF356408,45250767
local-nature-reserve,,,government-organisation:PB202,TL680451,45250768
local-nature-reserve,,,government-organisation:PB202,SE364152,45250769
local-nature-reserve,,,government-organisation:PB202,TQ122743,45250770
local-nature-reserve,,,government-organisation:PB202,SE742283,45250771
local-nature-reserve,,,government-organisation:PB202,TL228079,45250772
local-nature-reserve,,,government-organisation:PB202,TL059087,45250773
local-nature-reserve,,,government-organisation:PB202,SO871163,45250774
local-nature-reserve,,,government-organisation:PB202,SU993675,45250775
local-nature-reserve,,,government-organisation:PB202,SJ685904,45250776
local-nature-reserve,,,government-organisation:PB202,SX438935,45250777
local-nature-reserve,,,government-organisation:PB202,SO839151,45250778
local-nature-reserve,,,government-organisation:PB202,SD943023,45250779
local-nature-reserve,,,government-organisation:PB202,SP262814,45250780
local-nature-reserve,,,government-organisation:PB202,SD182800,45250781
local-nature-reserve,,,government-organisation:PB202,SE071235,45250782
local-nature-reserve,,,government-organisation:PB202,SK305159,45250783
local-nature-reserve,,,government-organisation:PB202,ST752317,45250784
local-nature-reserve,,,government-organisation:PB202,SX880626,45250785
local-nature-reserve,,,government-organisation:PB202,TQ077587,45250786
local-nature-reserve,,,government-organisation:PB202,SU880786,45250787
local-nature-reserve,,,government-organisation:PB202,SO883573,45250788
local-nature-reserve,,,government-organisation:PB202,SE059310,45250789
local-nature-reserve,,,government-organisation:PB202,SU638545,45250790
local-nature-reserve,,,government-organisation:PB202,SK310850,45250791
local-nature-reserve,,,government-organisation:PB202,SK499551,45250792
local-nature-reserve,,,government-organisation:PB202,SK342998,45250793
local-nature-reserve,,,government-organisation:PB202,SU092077,45250794
local-nature-reserve,,,government-organisation:PB202,TR058364,45250795
local-nature-reserve,,,government-organisation:PB202,SP549064,45250796
local-nature-reserve,,,government-organisation:PB202,TA109315,45250797
local-nature-reserve,,,government-organisation:PB202,NZ301160,45250798
local-nature-reserve,,,government-organisation:PB202,SU932416,45250799
local-nature-reserve,,,government-organisation:PB202,TQ435950,45250800
local-nature-reserve,,,government-organisation:PB202,SK357901,45250801
local-nature-reserve,,,government-organisation:PB202,TQ132671,45250802
local-nature-reserve,,,government-organisation:PB202,ST638811,45250803
local-nature-reserve,,,government-organisation:PB202,SK546465,45250804
local-nature-reserve,,,government-organisation:PB202,SK485995,45250805
local-nature-reserve,,,government-organisation:PB202,TQ462305,45250806
local-nature-reserve,,,government-organisation:PB202,TQ804115,45250807
local-nature-reserve,,,government-organisation:PB202,SX584941,45250808
local-nature-reserve,,,government-organisation:PB202,SJ939826,45250809
local-nature-reserve,,,government-organisation:PB202,SD539278,45250810
local-nature-reserve,,,government-organisation:PB202,TQ117922,45250811
local-nature-reserve,,,government-organisation:PB202,SU867991,45250812
local-nature-reserve,,,government-organisation:PB202,NZ107627,45250813
local-nature-reserve,,,government-organisation:PB202,TR078261,45250814
local-nature-reserve,,,government-organisation:PB202,SO869554,45250815
local-nature-reserve,,,government-organisation:PB202,TQ199679,45250816
local-nature-reserve,,,government-organisation:PB202,NZ717175,45250817
local-nature-reserve,,,government-organisation:PB202,SE298536,45250818
local-nature-reserve,,,government-organisation:PB202,SU765237,45250819
local-nature-reserve,,,government-organisation:PB202,SJ984010,45250820
local-nature-reserve,,,government-organisation:PB202,TL488036,45250821
local-nature-reserve,,,government-organisation:PB202,SO970951,45250822
local-nature-reserve,,,government-organisation:PB202,TQ243674,45250823
local-nature-reserve,,,government-organisation:PB202,TQ354742,45250824
local-nature-reserve,,,government-organisation:PB202,ST224137,45250825
local-nature-reserve,,,government-organisation:PB202,TL169303,45250826
local-nature-reserve,,,government-organisation:PB202,SK829953,45250827
local-nature-reserve,,,government-organisation:PB202,SE804002,45250828
local-nature-reserve,,,government-organisation:PB202,NZ332638,45250829
local-nature-reserve,,,government-organisation:PB202,TR353610,45250830
local-nature-reserve,,,government-organisation:PB202,SY680931,45250831
local-nature-reserve,,,government-organisation:PB202,SP024917,45250832
local-nature-reserve,,,government-organisation:PB202,SP058678,45250833
local-nature-reserve,,,government-organisation:PB202,SJ984008,45250834
local-nature-reserve,,,government-organisation:PB202,SU530093,45250835
local-nature-reserve,,,government-organisation:PB202,SU678740,45250836
local-nature-reserve,,,government-organisation:PB202,TQ308628,45250837
local-nature-reserve,,,government-organisation:PB202,TL868643,45250838
local-nature-reserve,,,government-organisation:PB202,SK476179,45250839
local-nature-reserve,,,government-organisation:PB202,ST919716,45250840
local-nature-reserve,,,government-organisation:PB202,SP092820,45250841
local-nature-reserve,,,government-organisation:PB202,SD742067,45250842
local-nature-reserve,,,government-organisation:PB202,TG243102,45250843
local-nature-reserve,,,government-organisation:PB202,SO936859,45250844
local-nature-reserve,,,government-organisation:PB202,SJ560804,45250845
local-nature-reserve,,,government-organisation:PB202,SU710188,45250846
local-nature-reserve,,,government-organisation:PB202,TQ106925,45250847
local-nature-reserve,,,government-organisation:PB202,TQ438760,45250848
local-nature-reserve,,,government-organisation:PB202,TL227072,45250849
local-nature-reserve,,,government-organisation:PB202,SJ558842,45250850
local-nature-reserve,,,government-organisation:PB202,SJ631885,45250851
local-nature-reserve,,,government-organisation:PB202,NZ295868,45250852
local-nature-reserve,,,government-organisation:PB202,SE330176,45250853
local-nature-reserve,,,government-organisation:PB202,SZ073922,45250854
local-nature-reserve,,,government-organisation:PB202,SZ167932,45250855
local-nature-reserve,,,government-organisation:PB202,TQ289380,45250856
local-nature-reserve,,,government-organisation:PB202,TL930941,45250857
local-nature-reserve,,,government-organisation:PB202,SP863856,45250858
local-nature-reserve,,,government-organisation:PB202,SJ992851,45250859
local-nature-reserve,,,government-organisation:PB202,SU523887,45250860
local-nature-reserve,,,government-organisation:PB202,TL066531,45250861
local-nature-reserve,,,government-organisation:PB202,TQ381788,45250862
local-nature-reserve,,,government-organisation:PB202,TQ271701,45250863
local-nature-reserve,,,government-organisation:PB202,SK420150,45250864
local-nature-reserve,,,government-organisation:PB202,SZ871970,45250865
local-nature-reserve,,,government-organisation:PB202,SP120800,45250866
local-nature-reserve,,,government-organisation:PB202,SS948117,45250867
local-nature-reserve,,,government-organisation:PB202,TL200298,45250868
local-nature-reserve,,,government-organisation:PB202,TL067526,45250869
local-nature-reserve,,,government-organisation:PB202,TQ250669,45250870
local-nature-reserve,,,government-organisation:PB202,SJ983935,45250871
local-nature-reserve,,,government-organisation:PB202,NZ487285,45250872
local-nature-reserve,,,government-organisation:PB202,SO809153,45250873
local-nature-reserve,,,government-organisation:PB202,TL414065,45250874
local-nature-reserve,,,government-organisation:PB202,SZ202938,45250875
local-nature-reserve,,,government-organisation:PB202,TM093548,45250876
local-nature-reserve,,,government-organisation:PB202,ST205251,45250877
local-nature-reserve,,,government-organisation:PB202,SK637402,45250878
local-nature-reserve,,,government-organisation:PB202,SU615607,45250879
local-nature-reserve,,,government-organisation:PB202,SX083532,45250880
local-nature-reserve,,,government-organisation:PB202,TL445572,45250881
local-nature-reserve,,,government-organisation:PB202,SK535602,45250882
local-nature-reserve,,,government-organisation:PB202,SE309693,45250883
local-nature-reserve,,,government-organisation:PB202,NZ428153,45250884
local-nature-reserve,,,government-organisation:PB202,SO802142,45250885
local-nature-reserve,,,government-organisation:PB202,ST882577,45250886
local-nature-reserve,,,government-organisation:PB202,NZ164511,45250887
local-nature-reserve,,,government-organisation:PB202,SD871396,45250888
local-nature-reserve,,,government-organisation:PB202,SJ530417,45250889
local-nature-reserve,,,government-organisation:PB202,SU476117,45250890
local-nature-reserve,,,government-organisation:PB202,SK397184,45250891
local-nature-reserve,,,government-organisation:PB202,SP494769,45250892
local-nature-reserve,,,government-organisation:PB202,SP030999,45250893
local-nature-reserve,,,government-organisation:PB202,SP283771,45250894
local-nature-reserve,,,government-organisation:PB202,TL046520,45250895
local-nature-reserve,,,government-organisation:PB202,TQ287885,45250896
local-nature-reserve,,,government-organisation:PB202,NZ285887,45250897
local-nature-reserve,,,government-organisation:PB202,TQ828629,45250898
local-nature-reserve,,,government-organisation:PB202,SO505512,45250899
local-nature-reserve,,,government-organisation:PB202,SP663491,45250900
local-nature-reserve,,,government-organisation:PB202,SD531035,45250901
local-nature-reserve,,,government-organisation:PB202,NZ414189,45250902
local-nature-reserve,,,government-organisation:PB202,SO926220,45250903
local-nature-reserve,,,government-organisation:PB202,SE755250,45250904
local-nature-reserve,,,government-organisation:PB202,SE335149,45250905
local-nature-reserve,,,government-organisation:PB202,SZ425914,45250906
local-nature-reserve,,,government-organisation:PB202,TL461541,45250907
local-nature-reserve,,,government-organisation:PB202,TR108572,45250908
local-nature-reserve,,,government-organisation:PB202,SU854837,45250909
local-nature-reserve,,,government-organisation:PB202,TQ300878,45250910
local-nature-reserve,,,government-organisation:PB202,SP288729,45250911
local-nature-reserve,,,government-organisation:PB202,SY668815,45250912
local-nature-reserve,,,government-organisation:PB202,SY666816,45250913
local-nature-reserve,,,government-organisation:PB202,SU146841,45250914
local-nature-reserve,,,government-organisation:PB202,TQ198675,45250915
local-nature-reserve,,,government-organisation:PB202,TQ317881,45250916
local-nature-reserve,,,government-organisation:PB202,SE166285,45250917
local-nature-reserve,,,government-organisation:PB202,SP973418,45250918
